,immune,immune,immune,immune,immune,immune,immune,immune,immune,immune,specie,specie,specie,specie,specie,specie,specie,specie,specie,specie,metabolome,metabolome,metabolome,metabolome,metabolome,metabolome,metabolome,metabolome,metabolome,metabolome,kegg,kegg,kegg,kegg,kegg,kegg,kegg,kegg,kegg,kegg,quest,quest,quest,quest,quest,quest,quest,quest,quest,quest
,% CD19+ CD3- d0,% CD8+ M CCR6+ CXCR3- d0,% CD4+ N FOXP3+ d1,% CD4+ M CD25+ CD27- d0,% CD4+ INFg- TNFa+ d6,% CD19+ CD3- CD27+ IgG+ d0,% CD4+ CCR7+ RO- CD31+ CXCR3+ d0,% DN RO+ CCR6- INFg+ TNFa+ d1,DN % RO+ CD27+ d0,% CD8+ RO+ Va7.2- INFg+ TNFa- d6,Dysosmobacter_welbionis,Bilophila_wadsworthia,Clostridiales_bacterium,Roseburia_intestinalis,Barnesiella_intestinihominis,Blautia_faecis,Sutterella_wadsworthensis,GGB9615_SGB15053,Alistipes_ihumii,Alistipes_finegoldii,glycodeoxycholate 3-sulfate,X-24556,vanillylmandelate (VMA),N-acetylglucosamine/N-acetylgalactosamine,imidazole lactate,choline phosphate,undecenoylcarnitine (C11:1),taurolithocholate 3-sulfate,6-bromotryptophan,"androstenediol (3alpha, 17alpha) monosulfate (2)",K09951,K23303,K07505,K22232,K09939,K06996,K11004,K01338,K13018,K21023,Non HDL Cholesterol,Neutrophils,Urea Nitrogen (BUN),"Cholesterol, Total",Hemoglobin,eGFR African American,Absolute Neutrophils,Calcium,Albumin/Globulin Ratio,Platelet Count
RAND36.Physical Functioning,0.9783842129165488,0.9162077986423816,0.9772176029315316,0.971228831627821,0.9136745513792068,1.0,0.847141813235136,0.8945140556098756,0.7325159498312882,0.7573822614819927,1.0000000000000002,0.8285912771238891,0.8634384091306919,0.7138186804782436,0.7359713906699642,0.680064058509735,0.5859121957525383,0.4015254962629654,0.5502605335248684,0.44820900172344424,0.9849736794696133,0.9620747814676871,0.95945456965533,1.0000000000000002,0.8511190655340357,0.7579169962849335,0.737087209155463,0.6755313337557638,0.7754572549548289,0.7809166952455575,0.9999999999999998,0.7825763665499075,0.8176902566358485,0.6904358043533101,0.6138931791837786,0.6253952917925438,0.5514408480258562,0.5655641093360294,0.5250761693584983,0.5368864270207591,1.0000000000000002,0.9692178006284858,0.6361916294919238,0.5756298023282597,0.24325860090275,0.35112062847358944,0.24177992785234556,0.29348418117890096,0.2772035733194,0.27215878189415055
RAND36.Role Limitations due to Physical Health,0.980497288007929,1.0,0.7777100679070855,0.8085350865875132,0.8489313178479367,0.9244037317917937,0.8003718985018268,0.8945359441450178,0.8275348878924726,0.6335757454656183,1.0,0.8656613435397459,0.8439442266904237,0.7959940684528422,0.6602390256887536,0.6152140063731303,0.7758921974659347,0.42312093621545377,0.5018375333882424,0.4180931859284356,0.9794286884485266,1.0,0.9249843477872914,0.9601623790945948,0.9522804201526331,0.7886930465687316,0.6639290042392231,0.5422920426462962,0.6492920592844988,0.6440050052012032,1.0,0.7604785732860678,0.7298181088950039,0.7763135590381568,0.5454235555213919,0.5345811851660381,0.6472581994243014,0.5049924352988686,0.4981087926279883,0.49356138663093746,0.9565623620967979,1.0,0.6578509792044348,0.660811014859785,0.2750115795220178,0.35020168115778627,0.3041116291648529,0.3014981630143714,0.2837714789486814,0.29188505203487214
RAND36.Role Limitations due to Emotional Problems,0.9686285299063432,0.7085988400857411,0.4347032733072278,0.43447497728912476,0.6293143860706889,0.2616089867710255,0.49490916574259636,0.30575577012661453,0.6266194089586252,0.20798949251303933,0.9195021622988248,0.8522327317643968,0.6030620638541009,0.7178345907642475,0.6283159117275199,0.581543591058526,0.5883887730070353,0.7318894105024949,0.2556570684672632,0.47604376449452435,0.9511785304890542,1.0000000000000002,0.7271131059091851,0.42717774725674007,0.6509930549275988,0.7852995392798452,0.42036731802850025,0.6188698512187499,0.10434968080241211,0.21199180328965914,0.5173562723969626,0.5326005678676946,0.3022036304829525,0.4705523860951101,0.3981340148347808,0.41230979439078086,0.39461029563287436,0.4202893796332885,0.5807793624804907,0.4391138354091841,0.7570891168188125,0.9587226101300457,0.7958188352711889,0.9363368738564093,0.8404013198910444,0.402411366332037,0.6742137744614103,0.16685998431339108,0.2984666417066755,0.2729632854087114
RAND36.Energy/Fatigue,1.0,0.9952986233894605,0.9628070251455896,0.8726487707094873,0.9566117313634761,0.9410563298777044,0.9252799099732106,0.8896768669351791,0.7892689794836544,0.6783761685740769,1.0,0.8504443525829825,0.8248195733381156,0.7918583899633919,0.6831393084620985,0.6124906464829941,0.7747763622093736,0.4429474532698226,0.5262040598193867,0.4534311609497674,0.9482308435768568,0.9563072785446689,1.0000000000000002,0.9611464839690073,0.9698674409522411,0.8754743401044689,0.7998678535665041,0.6577630174676208,0.7893852251392295,0.7365795627251037,1.0,0.8878977965968969,0.7670385371724072,0.8603538773015192,0.6475659492938637,0.6337891790753,0.7180793587893282,0.6228352140778275,0.583068090072781,0.616691777526644,1.0000000000000002,0.8895737615466387,0.6335217659715622,0.5866541976573686,0.3300060039606586,0.35483856144238257,0.30199117287955257,0.28090264628891304,0.2556869916161223,0.25637145693433905
RAND36.Emotional wellbeing,0.9999999999999999,0.7127899799035506,0.6165809931849865,0.6145693625516242,0.6479627116727142,0.4271393894715141,0.532948695092587,0.4092767602667844,0.5676527565649218,0.31435044305147797,0.9567997944785155,0.9999999999999999,0.6647314995450477,0.7677948174811133,0.8207807205594451,0.694420036276874,0.6429527979569221,0.8229350185103673,0.4317367439584202,0.5924992052152676,0.9999999999999999,0.8931810212900377,0.6896986038701653,0.681165892637849,0.7280407330664447,0.797092826306998,0.5901719133520448,0.7102673237050204,0.23429195442621248,0.35168718417881717,0.5162299073453893,0.6900733987593277,0.4356604768769488,0.5783447454074689,0.48601562688862326,0.49067812822413887,0.38123653166772703,0.4641563247465236,0.7096076563395389,0.4954426452405349,0.9999999999999999,0.8603760524502254,0.7532357287394555,0.6859113696826294,0.8150674985852829,0.4784231624329087,0.445425212265121,0.29992588358071665,0.33270756981495664,0.25167401791157284
RAND36.Social Functioning,1.0,0.8356676365171885,0.9570220446227942,0.8654583314356449,0.850502549345435,0.8367582910177515,0.7994649767124601,0.7810360717234147,0.6383882640090468,0.6566779531339146,1.0000000000000002,0.9230517193022422,0.8822346251905828,0.7708215144013236,0.8158418998368502,0.74293909367761,0.6671796208898249,0.5269262889285735,0.5715763030115218,0.5189386748231047,0.9999999999999999,0.8318360081107997,0.8934159521568946,0.9133697124349401,0.8010016489456996,0.7237570863203439,0.6805945987857717,0.6324941326043754,0.7344154276699356,0.5989311329144645,1.0,0.8874309512422699,0.8290477875552337,0.7942033346749291,0.744448560285737,0.649649366704556,0.6142605534178056,0.6003398982441668,0.6137090113855075,0.6097350898862026,1.0,0.80454964422989,0.6084049303402533,0.47841024140254035,0.2724456169405307,0.3131148507340344,0.25084938197592976,0.2852992203490671,0.2652519619152305,0.25382904267768724
RAND36.Pain,1.0,0.8690830034648278,0.8517418256599488,0.8700329289862977,0.8584445660479555,0.8397980625782883,0.7461632265686571,0.7802658622592937,0.7173019958232407,0.5920440992559336,0.9999999999999999,0.9077605819921228,0.9468318976025142,0.7794956137557378,0.8045815083575648,0.7375144816993802,0.6920363124435618,0.490682301597484,0.5372169316364155,0.49861002665570714,1.0,0.9086941902692338,0.9196042245312643,0.9940176525307689,0.8619646913413662,0.7401890197883484,0.7098956034034467,0.6457675650717595,0.7767226333063308,0.6803781353417303,1.0,0.8330804848640121,0.871560870221146,0.7151238308867939,0.6914597258517803,0.7029929747290271,0.6458234722580627,0.5833461045528796,0.551027105306502,0.5718241512111467,1.0000000000000002,0.8766238020600114,0.6241336042531691,0.5374588179745262,0.24618089106681304,0.3293454839682337,0.2491615412418938,0.29867191187285114,0.30055421895982826,0.26779102303444313
RAND36.General Health,1.0,0.9163658431732647,0.9359359615113366,0.8944144149609948,0.8913655564064163,0.8922634655315048,0.8141057662923631,0.8338304204985139,0.7311819964121313,0.6779765635816315,1.0,0.9305260856461026,0.8757127283018494,0.7894524457438359,0.7780165854832113,0.7309771856630474,0.7206383923654583,0.5149798052626698,0.5650389837137161,0.5146926726798767,1.0,0.9059170114144469,0.891422656644221,0.9440511685343386,0.8201168687631527,0.7369751783947857,0.6881230418411296,0.678851828751685,0.675465280412987,0.6038782446561874,1.0,0.9074426369026681,0.8099111692928601,0.7785459975867338,0.6398631961663145,0.6484156322876824,0.6148751612189475,0.5966788727922032,0.6105109776995803,0.619032355847254,0.9999999999999999,0.8996101295392471,0.6210814602566567,0.5593952523174945,0.30189275147652617,0.3517557092872639,0.2763029599967944,0.30272071238277704,0.26523578882140825,0.28181158260559214
DANA.Cognitive Efficiency,0.9999999999999999,0.748601021088209,0.8942096946062893,0.9931273519832943,0.8465943153548978,0.9093435638836513,0.7453016164973378,0.7045718420163362,0.6760831952807308,0.6631968829542171,0.9999999999999998,0.7227940452681845,0.9628578315755534,0.7148027541080271,0.7078021861521714,0.7263869001048403,0.5952468366557822,0.3745880086049027,0.4379640826856438,0.372815725086571,0.8449286634725902,0.9060223672405935,1.0,0.8673261794493538,0.764930540323664,0.7409585533863863,0.7420914720057712,0.6151205914598296,0.8613934244805826,0.7675408933472174,1.0,0.9697531843841234,0.8515430619768276,0.8514477877774314,0.7349398976853682,0.6597451672797637,0.6407709284882197,0.693697192885745,0.5968090810337977,0.5253579351629517,1.0,0.7641044368135443,0.5665226053193254,0.40357416584001876,0.229800748748529,0.3376674420478889,0.18698303660919632,0.2604121401770786,0.23021960168697156,0.2556389413325839
NLT.Orthostatic Intolerance,0.9999999999999999,0.6671978726834924,0.9642574992406124,0.9567683539179771,0.7477226876510729,0.8545813113718927,0.6231234723112031,0.6758877521836909,0.46360555508415546,0.602456899005878,0.9916639475759732,0.7732480436640999,0.9063480871139997,0.6419772664330125,0.8017257769750249,0.7980778437469094,0.6937486638206751,0.43693544154431013,0.4874640243369123,0.409876590764367,1.0,0.8789120980758629,0.8712783682033407,0.9182558031184339,0.7385157959548694,0.6873914469159326,0.8335535953449879,0.6893714628861901,0.828835073736412,0.6806092434416221,0.9452280651300705,0.9999999999999999,0.969447972769082,0.7603930642795655,0.7686109723046248,0.8327383330220418,0.6083474651757863,0.7015919337573904,0.6232925581196028,0.5225904633588437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PSQI.sleeping_problem,1.0,0.860788053011594,0.8765284636376672,0.8254483208813342,0.8521912974552027,0.7899484557437699,0.761821219356729,0.7637963210264875,0.6803707815058533,0.6060209583503784,1.0,0.9294400573815415,0.8491596673891069,0.7841556925456062,0.788320365167869,0.7341191066601777,0.6935812924243537,0.5561894993051227,0.557503458845718,0.5309182838595191,0.9999999999999999,0.9261609613540983,0.893706970716865,0.9170561304785602,0.8433968069319948,0.786033564006071,0.7170896839126565,0.6792171355348746,0.6578845420999031,0.6535409249014417,0.9999999999999999,0.8909796106290035,0.8407796705250002,0.8143574519659948,0.7339714768486739,0.6497999914565815,0.6704027341354863,0.6727271130826503,0.5980429800496555,0.6019497179385739,1.0,0.9794040868551497,0.6155302076171782,0.6116535191954848,0.31270894996007864,0.38468882071089394,0.2722467632669778,0.3055351898573342,0.26146189283187804,0.2632027661236352
GSRS.gastrointestinal,1.0,0.9308241148215496,0.8591162948804708,0.8691651446394691,0.8643910157396993,0.9338027038747473,0.8142981796634908,0.8298685711064387,0.7737324644837433,0.6340017788549748,1.0,0.8301129752872297,0.8564271929355683,0.7354420142872586,0.6923370659465252,0.6713994109351176,0.6868750924493563,0.36518973540229027,0.5188172996644691,0.4450106619792301,0.9655161671236898,1.0,0.9451399507276075,0.938259234902922,0.8738136239804263,0.8041065848448438,0.7435962616968605,0.6570968047467924,0.6967984322650249,0.7898531814726827,0.9999999999999999,0.8127238584312011,0.8137729569624251,0.7349729747871602,0.6258699543456748,0.5849260429403151,0.5877130330347382,0.5941220751755422,0.5073445262625446,0.5186643461898337,0.9999999999999999,0.9985844528115845,0.5867621334847649,0.5872823915477899,0.312369865463527,0.43355829892723086,0.21646673999868754,0.30332960096931083,0.2317212944927619,0.25434432785568856
GDBT,4.3378716005464186e-08,0.01771887799082398,0.005588663125908603,0.0036466357811950918,0.00028453919169949606,0.006828079145119818,0.0003310941816611466,0.01285744907987313,0.002301710539159564,0.014945722866946098,0.05786439365296271,0.016124486720793956,0.02014820709715191,0.004980564365100097,0.007805249619624308,0.022733583605811444,0.008745819256953445,0.01643252222935948,0.01655269350840643,0.01740959810356812,0.03419113455356514,0.013339444684449309,0.02757282151404958,0.0005156080623768139,0.013537245874229964,0.003962775042536368,0.007736415350004511,0.0018541760839874016,0.01654965807564551,0.001628055236043459,3.426886112654149e-08,0.002142265257385166,0.0012863080409335342,0.00016349500271029476,2.934070649802228e-11,0.0044103307995736404,0.0,0.0014278665738084693,7.56554284122357e-05,9.060133972657986e-05,0.016561112633956897,0.02045871967965478,0.06576203470486731,0.00714446320751741,0.0030465831848645623,0.00823618540958391,0.052339457452448473,0.004016799248719566,0.016234145182222524,0.011780077280023322
DNN,-0.0004424111612467121,-6.139848428086413e-05,-2.191822777635631e-05,0.00024630529322912674,0.00016006879842825531,-0.00021976160160060032,2.0689749938129423e-05,0.00027144170528840144,-0.00024815182954826824,-0.0006623799405495273,0.00024173031696332386,-0.00019293405577842695,0.00024057204135854746,-0.0002565032857655489,0.00017953556358192235,-4.068021669039247e-05,-4.1717733277467765e-05,-8.350729285241907e-05,-0.0005827896685270242,0.0003574069459290647,-0.00016552779517250903,0.0003714152145328748,-3.718552610432191e-05,-0.00040864527129431694,-0.00043850321521672717,0.0005314030116798769,0.000206338537741981,-0.0003247438717062021,0.0005965508787841715,-0.00015597358330307268,-4.655394418998515e-05,-0.0007825117098338522,0.0005524100789995162,-0.0012051409106350421,-0.0006545009608427787,0.0004948575301097535,-7.998746525874302e-05,-9.15698182300391e-05,-0.0004985577896826419,-0.0008671309953662062,-8.199020057261092e-05,-0.00044856305130763557,8.261541162203212e-05,0.00027534128078971734,0.00022307613340818202,0.0003264166100945478,-0.00013106017529273466,-0.0004408888192493761,7.218706579088002e-05,0.0001807305288659301
Control,-0.11221145821750705,-0.1592837630475659,-0.15188935065066017,0.14524224049770665,-0.0059492435819596115,0.1929545405300345,-0.10201497276566249,0.23849577332028637,-0.0386217527818794,0.11932777785774551,-0.3334074466663997,-0.006486870040980128,-0.24735517696598935,0.11445299325504092,-0.05836175505690887,-0.1480770012762217,0.11060697495391836,0.1453720109452207,0.01864433575178277,-0.15711609866088566,-0.245285221910764,-0.22872837448295397,0.31506475106670434,-0.21447720085576302,0.28306012125932584,-0.17610374643948337,0.2582559782905459,0.10390421344936686,-0.25679318771726894,-0.1559558814379685,-0.13471105755278653,0.0693999159962797,-0.12639142109839213,-0.028132798041022845,-0.1243877204509017,-0.31306630690702697,0.14204136410656873,0.20289814717626978,-0.07101034340340248,0.06951512105048872,-0.2651626585785645,-0.049180719794454236,0.07108174098393755,-0.1231735592938826,-0.038450686324460796,0.15419596948831477,-0.0369206664152355,0.06352301671755861,-0.13931846066834028,-0.028215085621725346
MECFS,0.05507940479578856,0.0781850178373722,0.07455544345962305,-0.07129268512234996,0.00292020797771976,-0.09471244215041325,0.05007442260753554,-0.11706652287977468,0.0189576286520811,-0.05857247632651529,0.16722630553800677,0.0032536025283924413,0.12406529252212666,-0.05740589003387625,0.029272353633558946,0.07427059625139688,-0.05547685264146374,-0.07291386128913828,-0.009351390972680979,0.07880431280796776,0.13221694117866378,0.12329224646850633,-0.1698304420248035,0.11561038707838507,-0.15257887577175563,0.09492581127778843,-0.13920861283319394,-0.0560078473983572,0.1384201197732491,0.08406543794983433,0.06756667463462644,-0.034808735295940904,0.06339381622490028,0.014110494315246344,0.06238882530452462,0.1570238529941211,-0.07124331742022236,-0.10176709576238548,0.03561647318038993,-0.03486651839522937,0.12597170290241924,0.023364447526984126,-0.03376903823870344,0.058516470984190536,0.01826689496939189,-0.07325439019679465,0.017540023340962378,-0.03017809005350299,0.06618648278085366,0.013404234224983859
p-value,0.23929374236366144,0.034596638006962756,0.021794519699394492,0.05555273488540649,0.8866424144881975,0.019852222641617383,0.3672173545105031,0.002764498600741207,0.7359372993819207,0.2910198281631762,8.60837948332128e-05,0.17436071442595455,0.004615715165200077,0.09581331498949783,0.4536859857713013,0.055905472190780944,0.07845479760934385,0.0006154975862385092,0.18152852674520836,0.7054392658964461,0.007762234343709432,0.05764834790598298,0.0006829807407262238,0.029918952202819142,0.004612755627465414,0.03979250396149655,0.015472262118939628,0.3597927960984898,0.011842081685183792,0.40824148099576124,0.09900265758556447,0.0875062266590637,0.5404540616962243,0.8421193423886819,0.06039143948839142,9.012395956068588e-05,0.03368039924713891,0.039225501341405754,0.7017612860194001,0.001425235544183668,0.00033062250913226703,0.1297490253992977,0.1297490253992977,0.18035964060012175,0.8906675614220171,0.1297490253992977,0.5880466353906727,0.6340710245844043,0.1297490253992977,0.9141390614914333
